SiteID,WetlandType,MosquitoRank,CattailMosquito,CulexFound,TreatedBy,Date,Wetness,Action,DipCount,Material,Temperature,Precipitation,CloudCoverage
192230-102,2.1,GREEN,No,No,Ground,08/16/2016,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,07/01/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/02/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/03/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/04/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/05/2016,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/30/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/31/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/01/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/02/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/03/2016,0.15,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,04/30/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/01/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/02/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/03/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/04/2016,0.65,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,07/05/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/06/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/08/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/09/2015,0.85,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,06/05/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/06/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/07/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/08/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/09/2015,0.55,Treat (by Ground),,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/03/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/04/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/05/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/06/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/07/2015,0.45,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,04/20/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/21/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/22/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/23/2015,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/24/2015,0.65,Inspect+Treat (Ground),0.2,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,07/13/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/14/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/15/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/16/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/17/2014,0.35,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,06/13/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/14/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/15/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/16/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/17/2014,0.65,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/12/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/13/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/14/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/15/2014,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/16/2014,1.0,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,08/26/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/27/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/28/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/29/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/30/2013,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/08/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/09/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/10/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/11/2013,0.0,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,06/06/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/07/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/08/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/09/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/10/2013,0.95,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/03/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/04/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/05/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/06/2013,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/07/2013,0.95,Inspect+Treat (Ground),0.1,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,08/09/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/10/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/11/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/12/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/13/2012,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,07/05/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/06/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/08/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/09/2012,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/31/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/01/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/02/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/03/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/04/2012,0.95,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,04/27/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/28/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/29/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/30/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/01/2012,0.95,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,04/07/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/08/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/09/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/10/2012,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/11/2012,0.95,Inspect+Treat (Ground),5,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,08/12/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/13/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/14/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/15/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/16/2011,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,07/31/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/01/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/02/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/03/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/04/2011,0.85,Inspect+Treat (Ground),5,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,07/16/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/17/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/18/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/19/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/20/2011,1.0,Inspect+Treat (Ground),3,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,07/09/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/10/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/11/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/12/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/13/2011,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,06/19/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/20/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/21/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/22/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/23/2011,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,05/21/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/22/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/23/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/24/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/25/2011,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,04/29/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/30/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/01/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/02/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/03/2011,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,04/10/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/11/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/12/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/13/2011,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/14/2011,0.75,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/08/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/09/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/10/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/11/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/12/2010,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,06/25/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/26/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/27/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/28/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/29/2010,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,06/12/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/13/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/14/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/15/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/16/2010,0.85,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,05/15/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/16/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/17/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/18/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/19/2010,0.75,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,04/04/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/05/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/06/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/07/2010,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/08/2010,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,04/27/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/28/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/29/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/30/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/01/2009,0.95,Inspect+Treat (Ground),10,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,04/09/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/10/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/11/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/12/2009,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/13/2009,0.95,Inspect+Treat (Ground),0.5,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,06/07/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/08/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/09/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/10/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/11/2008,0.85,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,05/03/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/04/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/05/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/06/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/07/2008,0.95,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,04/10/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/11/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/12/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/13/2008,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/14/2008,1.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/25/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/26/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/27/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/28/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/29/2007,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/20/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/21/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/22/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/23/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/24/2007,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/11/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/12/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/13/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/14/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/15/2007,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,07/16/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/17/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/18/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/19/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/20/2007,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,06/02/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/03/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/04/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/05/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/06/2007,0.75,Inspect+Treat (Ground),2,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,05/22/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/23/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/24/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/25/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/26/2007,0.75,Inspect+Treat (Ground),6,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,04/19/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/20/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/21/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/22/2007,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/23/2007,0.95,Inspect+Treat (Ground),0.4,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,07/31/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/01/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/02/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/03/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/04/2006,0.0,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,05/01/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/02/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/03/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/04/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/05/2006,1.0,Inspect+Treat (Ground),5,Bti granules,,,
192230-102,2.1,GREEN,No,No,none,04/03/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/04/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/05/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/06/2006,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,04/07/2006,1.0,Inspect for Ground trt.,0,,,,
